id,proper,dist,con,comp,comp_primary,lum,temp,rad,lifetime
105136,,1055.6634452,Mic,1,105136,222.8435149270303,4000.132098949701,31.383929535105498,210
104904,,1069.5083518,Mic,1,104904,154.0281148071613,3884.462695189797,27.669039101386254,273
101765,,1144.5614264,Mic,1,101765,329.91343378886415,3671.3845465088016,45.33109773131317,158
100665,,2064.5569868,Mic,1,100665,702.7486176561342,4175.813009112693,51.14155173778976,92
30847,,13.4616216,Mon,1,30847,0.0005286886658508809,3528.4343081054762,0.06212864968777144,2190642
118446,,28.3800524,Mon,2,32897,0.006070158063410442,3793.5064935064934,0.18212699563048498,383202
32897,,28.412020000000002,Mon,1,32897,0.15417004529495587,4578.489747573559,0.6301029241533668,38018
36236,,40.083456,Mon,1,36236,0.0033946890538007826,3814.686301212291,0.13469092255065926,580382
36879,,46.2365666,Mon,1,36879,0.019733312795365016,3862.4714234559947,0.3167564218991057,165087
118494,,46.308983,Mon,2,37243,0.04660151117021838,4068.520901170092,0.438715404819353,89359
37243,,46.3549772,Mon,1,37243,0.2361565523917717,5020.665377025431,0.6485350211758538,28035
34016,,52.2673522,Mon,1,34016,0.009323951375406328,3741.610846174736,0.2320271232087748,282023
118511,,56.96822040000001,Mon,1,118511,0.1586353605478501,4648.70706545726,0.6199999100226157,37251
38820,,58.1047012,Mon,2,118511,0.16657123280688088,4591.9054308238265,0.6511336150159643,35974
33866,,60.162370800000005,Mon,1,33866,0.13170431381998404,4562.942002990653,0.5863623674689561,42545
28195,,76.8253192,Mon,1,28195,0.7726805850957021,5534.196696466729,0.9654878338117926,12022
36296,,88.85851100000001,Mon,1,36296,2.9268468623787873,6448.441918845356,1.384032862475895,4643
36536,,91.0665588,Mon,1,36536,2.9621019360527634,6212.866018193694,1.499933521069987,4604
33632,,94.4684986,Mon,1,33632,2.226383629552908,6079.385355699006,1.3581152977637356,5645
32765,,96.82398880000001,Mon,1,32765,3.739383436431515,6901.613675080667,1.365698071096094,3898
30472,,109.4997946,Mon,1,30472,4.365158322401658,6112.1738840087655,1.881328286482418,3490
35971,,116.044019,Mon,1,35971,1.763599633897995,6095.732179978773,1.2022761492321512,6668
35544,,118.48888799999999,Mon,1,35544,2.7314924220891816,6247.229800296056,1.4245609134372834,4878
30349,,121.0391196,Mon,1,30349,2.4592348238462303,6624.712472253686,1.2020483034979033,5258
